measure,location,sex,age,cause,metric,year,val,upper,lower
Incidence,World Bank Upper Middle Income,Both,25+ years,Anxiety disorders,Rate,2004,600.3974851990081,750.5260297851398,465.2225433823019
Incidence,World Bank Upper Middle Income,Male,25+ years,Anxiety disorders,Number,2005,3437360.0788153126,4230852.755303794,2708094.3965206123
Incidence,World Bank Upper Middle Income,Female,25+ years,Anxiety disorders,Number,2005,5175619.308475865,6504594.279854657,3953237.590011477
Incidence,World Bank Upper Middle Income,Both,25+ years,Anxiety disorders,Number,2005,8612979.38729118,10746660.335905025,6674243.585161539
Incidence,World Bank Upper Middle Income,Male,25+ years,Anxiety disorders,Percent,2005,0.0010885906496448554,0.0013514436810940621,0.0008474641328443029
Incidence,World Bank Upper Middle Income,Female,25+ years,Anxiety disorders,Percent,2005,0.0015491524430926134,0.001968993625410178,0.0011870092902046417
Incidence,World Bank Upper Middle Income,Both,25+ years,Anxiety disorders,Percent,2005,0.0013253469454304276,0.001667339395546529,0.0010297347174987369
Incidence,World Bank Upper Middle Income,Male,25+ years,Anxiety disorders,Rate,2005,482.5634809935917,593.9601864097941,380.18346314612046
Incidence,World Bank Upper Middle Income,Female,25+ years,Anxiety disorders,Rate,2005,712.5427731779716,895.5066766551039,544.2538771746904
Incidence,World Bank Upper Middle Income,Both,25+ years,Anxiety disorders,Rate,2005,598.6758378589557,746.9849388327626,463.917094277177
Incidence,World Bank Upper Middle Income,Male,25+ years,Anxiety disorders,Number,2006,3513192.1057706843,4328273.577988492,2772569.067378527
Incidence,World Bank Upper Middle Income,Female,25+ years,Anxiety disorders,Number,2006,5257585.650236435,6603558.600697536,4029026.715163175
Incidence,World Bank Upper Middle Income,Both,25+ years,Anxiety disorders,Number,2006,8770777.756007122,10911114.454911554,6806075.509727392
Incidence,World Bank Upper Middle Income,Male,25+ years,Anxiety disorders,Percent,2006,0.001096925300656117,0.0013617126694521096,0.0008569513089412135
Incidence,World Bank Upper Middle Income,Female,25+ years,Anxiety disorders,Percent,2006,0.0015494819782560173,0.0019678952298157197,0.0011893102809627295
Incidence,World Bank Upper Middle Income,Both,25+ years,Anxiety disorders,Percent,2006,0.001329715569688812,0.0016706763459088767,0.0010320859165530137
Incidence,World Bank Upper Middle Income,Male,25+ years,Anxiety disorders,Rate,2006,485.7754980155482,598.4783039450845,383.36819591391287
Incidence,World Bank Upper Middle Income,Female,25+ years,Anxiety disorders,Rate,2006,711.985344911158,894.2577944968419,545.6131704336042
Incidence,World Bank Upper Middle Income,Both,25+ years,Anxiety disorders,Rate,2006,600.0587123857822,746.4913001613633,465.64227487924364
Incidence,World Bank Upper Middle Income,Male,25+ years,Anxiety disorders,Number,2007,3609844.3194174366,4452458.506896096,2853818.4190580626
Incidence,World Bank Upper Middle Income,Female,25+ years,Anxiety disorders,Number,2007,5342805.979654819,6705265.825352654,4091355.0040528374
Incidence,World Bank Upper Middle Income,Both,25+ years,Anxiety disorders,Number,2007,8952650.299072253,11103772.696984835,6964359.289371481
Incidence,World Bank Upper Middle Income,Male,25+ years,Anxiety disorders,Percent,2007,0.0011115002195167388,0.0013776278526430796,0.0008687580286986979
Incidence,World Bank Upper Middle Income,Female,25+ years,Anxiety disorders,Percent,2007,0.0015520653125675823,0.0019678830682850874,0.001193528200937573
Incidence,World Bank Upper Middle Income,Both,25+ years,Anxiety disorders,Percent,2007,0.0013381754304140957,0.0016814000134657435,0.0010395102736995157
Incidence,World Bank Upper Middle Income,Male,25+ years,Anxiety disorders,Rate,2007,491.1896138043213,605.8436821549692,388.31756804155145
Incidence,World Bank Upper Middle Income,Female,25+ years,Anxiety disorders,Rate,2007,711.3631296605242,892.7666287887156,544.7398073817586
Incidence,World Bank Upper Middle Income,Both,25+ years,Anxiety disorders,Rate,2007,602.4726118208549,747.2333570887714,468.66967775578996
Incidence,World Bank Upper Middle Income,Male,25+ years,Anxiety disorders,Number,2008,3713997.999056584,4580053.771313929,2941159.24778953
Incidence,World Bank Upper Middle Income,Female,25+ years,Anxiety disorders,Number,2008,5426421.708164667,6804822.00646453,4164223.4188976786
Incidence,World Bank Upper Middle Income,Both,25+ years,Anxiety disorders,Number,2008,9140419.707221253,11329187.595609546,7138189.2426503515
Incidence,World Bank Upper Middle Income,Male,25+ years,Anxiety disorders,Percent,2008,0.0011282973925518154,0.0013962119261018264,0.000881783383894805
Incidence,World Bank Upper Middle Income,Female,25+ years,Anxiety disorders,Percent,2008,0.0015542643778713111,0.001968734953660323,0.0012001220191461372
Incidence,World Bank Upper Middle Income,Both,25+ years,Anxiety disorders,Percent,2008,0.001347533684946618,0.001693941596525885,0.0010483702674597198
Incidence,World Bank Upper Middle Income,Male,25+ years,Anxiety disorders,Rate,2008,497.42385845557317,613.4165983502633,393.91587764435684
Incidence,World Bank Upper Middle Income,Female,25+ years,Anxiety disorders,Rate,2008,710.4807706428255,890.9545632927552,545.2212936815756
Incidence,World Bank Upper Middle Income,Both,25+ years,Anxiety disorders,Rate,2008,605.1598492107303,750.0716243503228,472.59815895622313
Incidence,World Bank Upper Middle Income,Male,25+ years,Anxiety disorders,Number,2009,3814131.5152728804,4696438.324534089,3019308.0105522205
Incidence,World Bank Upper Middle Income,Female,25+ years,Anxiety disorders,Number,2009,5506040.771759695,6900498.048858152,4236455.6353559
Incidence,World Bank Upper Middle Income,Both,25+ years,Anxiety disorders,Number,2009,9320172.287032574,11527975.22622494,7279624.6969290525
Incidence,World Bank Upper Middle Income,Male,25+ years,Anxiety disorders,Percent,2009,0.0011449652211406097,0.0014158546243943414,0.000895401107586794
Incidence,World Bank Upper Middle Income,Female,25+ years,Anxiety disorders,Percent,2009,0.0015557157341528544,0.0019717906344116406,0.0012035423550728831
Incidence,World Bank Upper Middle Income,Both,25+ years,Anxiety disorders,Percent,2009,0.0013565439496449816,0.0017060535693662483,0.0010572588131961404
Incidence,World Bank Upper Middle Income,Male,25+ years,Anxiety disorders,Rate,2009,502.97920581582264,619.3312446563988,398.16381243798196
Incidence,World Bank Upper Middle Income,Female,25+ years,Anxiety disorders,Rate,2009,709.0346589645591,888.604440753909,545.545156882858
Incidence,World Bank Upper Middle Income,Both,25+ years,Anxiety disorders,Rate,2009,607.2317322866888,751.0754255174146,474.285128963061
Incidence,World Bank Upper Middle Income,Male,25+ years,Anxiety disorders,Number,2010,3903769.5099653993,4801581.917874033,3095618.277677079
Incidence,World Bank Upper Middle Income,Female,25+ years,Anxiety disorders,Number,2010,5586722.537727646,6993668.505183225,4307612.227872862
Incidence,World Bank Upper Middle Income,Both,25+ years,Anxiety disorders,Number,2010,9490492.047693042,11735765.154936545,7421178.049084337
Incidence,World Bank Upper Middle Income,Male,25+ years,Anxiety disorders,Percent,2010,0.0011544601124931332,0.001426377303724238,0.0009023384466087042
Incidence,World Bank Upper Middle Income,Female,25+ years,Anxiety disorders,Percent,2010,0.0015527980527530085,0.00196759455984043,0.001200089988490863
Incidence,World Bank Upper Middle Income,Both,25+ years,Anxiety disorders,Percent,2010,0.0013597894037321162,0.0017093440738072069,0.0010584450152287925
Incidence,World Bank Upper Middle Income,Male,25+ years,Anxiety disorders,Rate,2010,506.42374367260953,622.8941243055173,401.5848254259452
Incidence,World Bank Upper Middle Income,Female,25+ years,Anxiety disorders,Rate,2010,706.9861964911164,885.0317986277342,545.1178869858747
Incidence,World Bank Upper Middle Income,Both,25+ years,Anxiety disorders,Rate,2010,607.9490350129525,751.7784183609979,475.39137179898233
Incidence,World Bank Upper Middle Income,Male,25+ years,Anxiety disorders,Number,2011,3977667.778086735,4891463.60456678,3153197.9931296827
Incidence,World Bank Upper Middle Income,Female,25+ years,Anxiety disorders,Number,2011,5648252.564648169,7059010.549117753,4354360.692004084
Incidence,World Bank Upper Middle Income,Both,25+ years,Anxiety disorders,Number,2011,9625920.342734905,11902882.732113944,7519601.526222268
Incidence,World Bank Upper Middle Income,Male,25+ years,Anxiety disorders,Percent,2011,0.0011557908379783836,0.0014271617007908354,0.0009043403534022145
Incidence,World Bank Upper Middle Income,Female,25+ years,Anxiety disorders,Percent,2011,0.0015405039573245253,0.0019516974987266267,0.0011896528865490668
Incidence,World Bank Upper Middle Income,Both,25+ years,Anxiety disorders,Percent,2011,0.0013542221861362733,0.001703921472443398,0.0010536053857367067
Incidence,World Bank Upper Middle Income,Male,25+ years,Anxiety disorders,Rate,2011,506.86768937962887,623.3111947131678,401.8068551976677
Incidence,World Bank Upper Middle Income,Female,25+ years,Anxiety disorders,Rate,2011,701.407714009267,876.5975663718215,540.7304549492362
Incidence,World Bank Upper Middle Income,Both,25+ years,Anxiety disorders,Rate,2011,605.3929608865385,748.5955798209287,472.9224500681079
Incidence,World Bank Upper Middle Income,Male,25+ years,Anxiety disorders,Number,2012,4040610.1957691247,4978221.529420595,3198275.721045993
Incidence,World Bank Upper Middle Income,Female,25+ years,Anxiety disorders,Number,2012,5681491.053914425,7100458.346138678,4371873.191953483
Incidence,World Bank Upper Middle Income,Both,25+ years,Anxiety disorders,Number,2012,9722101.249683548,12032743.420813559,7584556.2772661485
Incidence,World Bank Upper Middle Income,Male,25+ years,Anxiety disorders,Percent,2012,0.0011525127094098816,0.0014248410349416306,0.0009008020363708933
Incidence,World Bank Upper Middle Income,Female,25+ years,Anxiety disorders,Percent,2012,0.0015193434479010553,0.0019242747589159565,0.001173110070648641
Incidence,World Bank Upper Middle Income,Both,25+ years,Anxiety disorders,Percent,2012,0.0013418264497598983,0.0016885889118751628,0.0010427238449215272
Incidence,World Bank Upper Middle Income,Male,25+ years,Anxiety disorders,Rate,2012,505.32662830670165,622.586138860914,399.9826284167756
Incidence,World Bank Upper Middle Income,Female,25+ years,Anxiety disorders,Rate,2012,691.7340752259837,864.4964748052977,532.2852101223713
Incidence,World Bank Upper Middle Income,Both,25+ years,Anxiety disorders,Rate,2012,599.78020402196,742.3293708357918,467.9098267509607
Incidence,World Bank Upper Middle Income,Male,25+ years,Anxiety disorders,Number,2013,4098524.527882887,5060233.015961468,3236332.498892162
Incidence,World Bank Upper Middle Income,Female,25+ years,Anxiety disorders,Number,2013,5703889.539005679,7141703.99885987,4385119.241527473
Incidence,World Bank Upper Middle Income,Both,25+ years,Anxiety disorders,Number,2013,9802414.066888569,12150323.123661667,7623774.68474335
Incidence,World Bank Upper Middle Income,Male,25+ years,Anxiety disorders,Percent,2013,0.0011470916080992546,0.00141960580297185,0.0008979164743714192
Incidence,World Bank Upper Middle Income,Female,25+ years,Anxiety disorders,Percent,2013,0.0014953619258816523,0.0018945669327383031,0.0011535105710686966
Incidence,World Bank Upper Middle Income,Both,25+ years,Anxiety disorders,Percent,2013,0.0013269043973002587,0.0016710349767808288,0.0010297452896106422
Incidence,World Bank Upper Middle Income,Male,25+ years,Anxiety disorders,Rate,2013,503.0594057652181,621.1010320238474,397.23258764839954
Incidence,World Bank Upper Middle Income,Female,25+ years,Anxiety disorders,Rate,2013,680.8512972587424,852.4776644095615,523.4347726777181
Incidence,World Bank Upper Middle Income,Both,25+ years,Anxiety disorders,Rate,2013,593.19473060701,735.2788407984868,461.35400315326063
Incidence,World Bank Upper Middle Income,Male,25+ years,Anxiety disorders,Number,2014,4157049.1221737517,5143036.079776191,3277492.752114131
Incidence,World Bank Upper Middle Income,Female,25+ years,Anxiety disorders,Number,2014,5732915.893375557,7193856.831660351,4397591.7536276905
Incidence,World Bank Upper Middle Income,Both,25+ years,Anxiety disorders,Number,2014,9889965.01554931,12279407.702541126,7694559.12018287
Incidence,World Bank Upper Middle Income,Male,25+ years,Anxiety disorders,Percent,2014,0.0011421028511008943,0.0014145785275851716,0.0008949588711288924
Incidence,World Bank Upper Middle Income,Female,25+ years,Anxiety disorders,Percent,2014,0.001474401937469319,0.0018702654191947094,0.0011323297367696551
Incidence,World Bank Upper Middle Income,Both,25+ years,Anxiety disorders,Percent,2014,0.0013137233962893051,0.0016549447561154233,0.0010183478366758742
Incidence,World Bank Upper Middle Income,Male,25+ years,Anxiety disorders,Rate,2014,501.20243938116886,620.0798098005854,395.1570727542256
Incidence,World Bank Upper Middle Income,Female,25+ years,Anxiety disorders,Rate,2014,671.5004255912762,842.6214537151213,515.0929804412245
Incidence,World Bank Upper Middle Income,Both,25+ years,Anxiety disorders,Rate,2014,587.5823562220063,729.5438658808059,457.14895561493165
Incidence,World Bank Upper Middle Income,Male,25+ years,Anxiety disorders,Number,2015,4225180.5349588115,5230228.043419458,3325684.8327655206
Incidence,World Bank Upper Middle Income,Female,25+ years,Anxiety disorders,Number,2015,5790844.189702773,7285776.8704482885,4439338.491587581
Incidence,World Bank Upper Middle Income,Both,25+ years,Anxiety disorders,Number,2015,10016024.724661583,12444615.722368019,7775281.659230158
Incidence,World Bank Upper Middle Income,Male,25+ years,Anxiety disorders,Percent,2015,0.0011414086593954252,0.0014169012218270165,0.0008922332508159392
Incidence,World Bank Upper Middle Income,Female,25+ years,Anxiety disorders,Percent,2015,0.0014629905042768143,0.0018572250575838794,0.0011189114424393317
Incidence,World Bank Upper Middle Income,Both,25+ years,Anxiety disorders,Percent,2015,0.0013075703667535996,0.0016473860008451094,0.0010131264809168205
Incidence,World Bank Upper Middle Income,Male,25+ years,Anxiety disorders,Rate,2015,501.09723267944923,620.2936838213683,394.41899646048256
Incidence,World Bank Upper Middle Income,Female,25+ years,Anxiety disorders,Rate,2015,666.5598476222376,838.6352941789131,510.9936809831579
Incidence,World Bank Upper Middle Income,Both,25+ years,Anxiety disorders,Rate,2015,585.0647153964521,726.9256771998897,454.17648978881164
Incidence,World Bank Upper Middle Income,Male,25+ years,Anxiety disorders,Number,2016,4334204.552807913,5359922.322994839,3409647.043057743
Incidence,World Bank Upper Middle Income,Female,25+ years,Anxiety disorders,Number,2016,5910863.779823087,7449616.292508286,4522939.645593614
Incidence,World Bank Upper Middle Income,Both,25+ years,Anxiety disorders,Number,2016,10245068.332631001,12733866.79799073,7941416.88420016
Incidence,World Bank Upper Middle Income,Male,25+ years,Anxiety disorders,Percent,2016,0.0011469118023237754,0.0014230720865942672,0.0008965034078817556
Incidence,World Bank Upper Middle Income,Female,25+ years,Anxiety disorders,Percent,2016,0.001464181639361674,0.0018652688903645126,0.00112155128602509
Incidence,World Bank Upper Middle Income,Both,25+ years,Anxiety disorders,Percent,2016,0.0013107709411064306,0.0016508955539992834,0.0010153581697618546
Incidence,World Bank Upper Middle Income,Male,25+ years,Anxiety disorders,Rate,2016,506.59608998822506,626.4853581289038,398.53076595887165
Incidence,World Bank Upper Middle Income,Female,25+ years,Anxiety disorders,Rate,2016,669.9211087293078,844.3191032960054,512.6175894012067
Incidence,World Bank Upper Middle Income,Both,25+ years,Anxiety disorders,Rate,2016,589.5164266874773,732.7255816104451,456.96090571677166
Incidence,World Bank Upper Middle Income,Male,25+ years,Anxiety disorders,Number,2017,4446389.280780022,5486248.366830549,3493769.6470932346
Incidence,World Bank Upper Middle Income,Female,25+ years,Anxiety disorders,Number,2017,6035612.312800806,7649608.679478142,4606666.1663827
Incidence,World Bank Upper Middle Income,Both,25+ years,Anxiety disorders,Number,2017,10482001.593580829,13085822.01944146,8113377.939551542
Incidence,World Bank Upper Middle Income,Male,25+ years,Anxiety disorders,Percent,2017,0.0011531840139486073,0.0014275899811927943,0.0008999108053865737
Incidence,World Bank Upper Middle Income,Female,25+ years,Anxiety disorders,Percent,2017,0.0014676534910876575,0.0018813469481742061,0.0011226682571639393
Incidence,World Bank Upper Middle Income,Both,25+ years,Anxiety disorders,Percent,2017,0.0013154726804463217,0.0016589750299500076,0.0010163985769073012
Incidence,World Bank Upper Middle Income,Male,25+ years,Anxiety disorders,Rate,2017,513.0547029749268,633.0407322764008,403.13495633422815
Incidence,World Bank Upper Middle Income,Female,25+ years,Anxiety disorders,Rate,2017,674.7276938155102,855.1581107932801,514.9842431113614
Incidence,World Bank Upper Middle Income,Both,25+ years,Anxiety disorders,Rate,2017,595.1706613342506,743.0162336726623,460.6796202830948
Incidence,World Bank Upper Middle Income,Male,25+ years,Anxiety disorders,Number,2018,4518466.752970742,5580674.10939315,3556346.4359419965
Incidence,World Bank Upper Middle Income,Female,25+ years,Anxiety disorders,Number,2018,6123445.921253207,7742492.642136214,4691804.112015407
Incidence,World Bank Upper Middle Income,Both,25+ years,Anxiety disorders,Number,2018,10641912.674223948,13249012.02305243,8256171.673052398
Incidence,World Bank Upper Middle Income,Male,25+ years,Anxiety disorders,Percent,2018,0.0011536862793408442,0.0014314324162262861,0.000904825850354438
Incidence,World Bank Upper Middle Income,Female,25+ years,Anxiety disorders,Percent,2018,0.0014662109272373608,0.0018731738935333841,0.001125513615942425
Incidence,World Bank Upper Middle Income,Both,25+ years,Anxiety disorders,Percent,2018,0.0013149544776715183,0.0016537565992712554,0.0010162845892159314
Incidence,World Bank Upper Middle Income,Male,25+ years,Anxiety disorders,Rate,2018,515.3517972614435,636.5014040028697,405.6175750860735
Incidence,World Bank Upper Middle Income,Female,25+ years,Anxiety disorders,Rate,2018,676.1705579899203,854.9508948704272,518.0840731180318
Incidence,World Bank Upper Middle Income,Both,25+ years,Anxiety disorders,Rate,2018,597.0619550268584,743.332637921209,463.2105290705655
Incidence,World Bank Upper Middle Income,Male,25+ years,Anxiety disorders,Number,2019,4569449.625356797,5659555.833563279,3602493.0624992396
Incidence,World Bank Upper Middle Income,Female,25+ years,Anxiety disorders,Number,2019,6203635.039860841,7780320.172124191,4782093.8490173835
Incidence,World Bank Upper Middle Income,Both,25+ years,Anxiety disorders,Number,2019,10773084.66521764,13405749.19595387,8392950.858563703
Incidence,World Bank Upper Middle Income,Male,25+ years,Anxiety disorders,Percent,2019,0.001148550699910925,0.00143701244981795,0.0008956937262710155
Incidence,World Bank Upper Middle Income,Female,25+ years,Anxiety disorders,Percent,2019,0.0014620523734866096,0.001858704555768035,0.001124776155805261
Incidence,World Bank Upper Middle Income,Both,25+ years,Anxiety disorders,Percent,2019,0.0013103346676196076,0.0016454829235062374,0.001015092724949768
Incidence,World Bank Upper Middle Income,Male,25+ years,Anxiety disorders,Rate,2019,515.7044004681281,638.7329081969583,406.57446242044887
Incidence,World Bank Upper Middle Income,Female,25+ years,Anxiety disorders,Rate,2019,677.4375922245275,849.6117728192412,522.2051461851839
Incidence,World Bank Upper Middle Income,Both,25+ years,Anxiety disorders,Rate,2019,597.9035148385688,744.0157403741345,465.8066815723149
Incidence,World Bank Upper Middle Income,Male,<20 years,Anxiety disorders,Number,1990,2118657.881095752,2796839.5601179833,1588888.267100248
Incidence,World Bank Upper Middle Income,Female,<20 years,Anxiety disorders,Number,1990,3040927.086469281,4027520.329490587,2297166.142194877
Incidence,World Bank Upper Middle Income,Both,<20 years,Anxiety disorders,Number,1990,5159584.967565033,6811569.924600451,3898108.8267996255
Incidence,World Bank Upper Middle Income,Male,<20 years,Anxiety disorders,Percent,1990,0.0009232035315853877,0.0012349692828745019,0.0006739588204751747
Incidence,World Bank Upper Middle Income,Female,<20 years,Anxiety disorders,Percent,1990,0.001405473857932038,0.0018634975290706699,0.0010340891030636743
Incidence,World Bank Upper Middle Income,Both,<20 years,Anxiety disorders,Percent,1990,0.0011572316057089824,0.0015325094011164459,0.0008522081502763374
Incidence,World Bank Upper Middle Income,Male,<20 years,Anxiety disorders,Rate,1990,488.58943081179905,644.9867441756205,366.4178256305133
Incidence,World Bank Upper Middle Income,Female,<20 years,Anxiety disorders,Rate,1990,739.602988539076,979.5585317869848,558.7082148394265
Incidence,World Bank Upper Middle Income,Both,<20 years,Anxiety disorders,Rate,1990,610.7578019629586,806.3089378736022,461.43253649956256
Incidence,World Bank Upper Middle Income,Male,<20 years,Anxiety disorders,Number,1991,2126439.018319851,2807633.5627603945,1592915.7048272765
Incidence,World Bank Upper Middle Income,Female,<20 years,Anxiety disorders,Number,1991,3056750.4387030383,4038613.9049300463,2308547.818998353
Incidence,World Bank Upper Middle Income,Both,<20 years,Anxiety disorders,Number,1991,5183189.45702289,6851421.256005164,3921008.5794426794
Incidence,World Bank Upper Middle Income,Male,<20 years,Anxiety disorders,Percent,1991,0.0009306515690642654,0.001245524364243513,0.0006800476616089527
Incidence,World Bank Upper Middle Income,Female,<20 years,Anxiety disorders,Percent,1991,0.0014169269985633002,0.0018768631494898115,0.0010443244409578216
Incidence,World Bank Upper Middle Income,Both,<20 years,Anxiety disorders,Percent,1991,0.0011667995701649444,0.0015466208729900456,0.0008589916485885177
Incidence,World Bank Upper Middle Income,Male,<20 years,Anxiety disorders,Rate,1991,491.5885522517053,649.0665880751229,368.24903909718455
Incidence,World Bank Upper Middle Income,Female,<20 years,Anxiety disorders,Rate,1991,745.8332128246451,985.4034356008115,563.2751745129101
Incidence,World Bank Upper Middle Income,Both,<20 years,Anxiety disorders,Rate,1991,615.2821913193238,813.3134084718514,465.4521643372579
Incidence,World Bank Upper Middle Income,Male,<20 years,Anxiety disorders,Number,1992,2138583.8411651435,2824963.652346781,1601630.6947509332
Incidence,World Bank Upper Middle Income,Female,<20 years,Anxiety disorders,Number,1992,3078142.5807354483,4059233.8651105063,2326868.5988022448
Incidence,World Bank Upper Middle Income,Both,<20 years,Anxiety disorders,Number,1992,5216726.421900593,6889903.760786042,3947674.575864628
Incidence,World Bank Upper Middle Income,Male,<20 years,Anxiety disorders,Percent,1992,0.0009401438009714504,0.0012562000624735724,0.0006878354819975202
Incidence,World Bank Upper Middle Income,Female,<20 years,Anxiety disorders,Percent,1992,0.001432505040151866,0.0019005700789809675,0.0010565953031808914
Incidence,World Bank Upper Middle Income,Both,<20 years,Anxiety disorders,Percent,1992,0.001179308465261639,0.0015674773903109538,0.0008680181309670405
Incidence,World Bank Upper Middle Income,Male,<20 years,Anxiety disorders,Rate,1992,495.75134884836285,654.8630519603591,371.27867610143477
Incidence,World Bank Upper Middle Income,Female,<20 years,Anxiety disorders,Rate,1992,753.9392708790658,994.2410854333507,569.927340530537
Incidence,World Bank Upper Middle Income,Both,<20 years,Anxiety disorders,Rate,1992,621.2925841112481,820.561740375301,470.1532608979792
Incidence,World Bank Upper Middle Income,Male,<20 years,Anxiety disorders,Number,1993,2155395.938864483,2846446.843545676,1615167.244014346
Incidence,World Bank Upper Middle Income,Female,<20 years,Anxiety disorders,Number,1993,3103756.803193894,4087361.436910592,2346974.2187970974
Incidence,World Bank Upper Middle Income,Both,<20 years,Anxiety disorders,Number,1993,5259152.742058378,6942645.082875914,3978190.910741588
Incidence,World Bank Upper Middle Income,Male,<20 years,Anxiety disorders,Percent,1993,0.0009518908270305279,0.0012701344875557788,0.0006965686220306991
Incidence,World Bank Upper Middle Income,Female,<20 years,Anxiety disorders,Percent,1993,0.0014517142101586938,0.0019247903420595111,0.001070448334719351
Incidence,World Bank Upper Middle Income,Both,<20 years,Anxiety disorders,Percent,1993,0.0011946246916194,0.0015905914298599186,0.0008774234648193293
Incidence,World Bank Upper Middle Income,Male,<20 years,Anxiety disorders,Rate,1993,500.86357879017794,661.4476380823926,375.32707174343307
Incidence,World Bank Upper Middle Income,Female,<20 years,Anxiety disorders,Rate,1993,763.2737038646202,1005.1610679592503,577.1662596156457
Incidence,World Bank Upper Middle Income,Both,<20 years,Anxiety disorders,Rate,1993,628.3536376791858,829.4941232745374,475.3067371776674
Incidence,World Bank Upper Middle Income,Male,<20 years,Anxiety disorders,Number,1994,2174295.972087194,2872322.6930481535,1630981.417138636
Incidence,World Bank Upper Middle Income,Female,<20 years,Anxiety disorders,Number,1994,3129955.1653698804,4117235.238260814,2367272.8255464346
Incidence,World Bank Upper Middle Income,Both,<20 years,Anxiety disorders,Number,1994,5304251.1374570755,6996578.775751561,4007290.2998888614
Incidence,World Bank Upper Middle Income,Male,<20 years,Anxiety disorders,Percent,1994,0.0009639297247908551,0.0012861082875765752,0.000705837475747604
Incidence,World Bank Upper Middle Income,Female,<20 years,Anxiety disorders,Percent,1994,0.0014714965153308772,0.001957138478687568,0.0010841705114682798
Incidence,World Bank Upper Middle Income,Both,<20 years,Anxiety disorders,Percent,1994,0.0012102600715707546,0.0016144232880242902,0.0008896617322061274
Incidence,World Bank Upper Middle Income,Male,<20 years,Anxiety disorders,Rate,1994,506.2437983909403,668.7661518948347,379.7432540541864
Incidence,World Bank Upper Middle Income,Female,<20 years,Anxiety disorders,Rate,1994,772.7525217263778,1016.5014336653489,584.4543927641712
Incidence,World Bank Upper Middle Income,Both,<20 years,Anxiety disorders,Rate,1994,635.5931456152524,838.3798951790927,480.18206172660905
Incidence,World Bank Upper Middle Income,Male,<20 years,Anxiety disorders,Number,1995,2192188.7532730545,2899623.827796985,1645926.0361453693
Incidence,World Bank Upper Middle Income,Female,<20 years,Anxiety disorders,Number,1995,3153345.688016734,4144532.9674875974,2384584.133215757
Incidence,World Bank Upper Middle Income,Both,<20 years,Anxiety disorders,Number,1995,5345534.441289789,7047432.193018514,4040607.749165692
Incidence,World Bank Upper Middle Income,Male,<20 years,Anxiety disorders,Percent,1995,0.0009754622389818363,0.0013038257103753104,0.0007156328452341037
Incidence,World Bank Upper Middle Income,Female,<20 years,Anxiety disorders,Percent,1995,0.0014906596427920493,0.001990891749674905,0.0010972094958444254
Incidence,World Bank Upper Middle Income,Both,<20 years,Anxiety disorders,Percent,1995,0.001225264038385081,0.0016376613764843002,0.0009020078360821189
Incidence,World Bank Upper Middle Income,Male,<20 years,Anxiety disorders,Rate,1995,511.28849534623237,676.2849694265084,383.88256723582117
Incidence,World Bank Upper Middle Income,Female,<20 years,Anxiety disorders,Rate,1995,781.4815170416733,1027.1236430467275,590.9623017294338
Incidence,World Bank Upper Middle Income,Both,<20 years,Anxiety disorders,Rate,1995,642.286493096562,846.7760442485359,485.4945393568991
Incidence,World Bank Upper Middle Income,Male,<20 years,Anxiety disorders,Number,1996,2223188.28743072,2935113.977303831,1673497.6384512628
Incidence,World Bank Upper Middle Income,Female,<20 years,Anxiety disorders,Number,1996,3196930.163673787,4198407.078309037,2424340.739455936
Incidence,World Bank Upper Middle Income,Both,<20 years,Anxiety disorders,Number,1996,5420118.451104507,7136478.045071186,4099842.8545732326
Incidence,World Bank Upper Middle Income,Male,<20 years,Anxiety disorders,Percent,1996,0.000992628253197373,0.0013306573382089759,0.0007305926243006574
Incidence,World Bank Upper Middle Income,Female,<20 years,Anxiety disorders,Percent,1996,0.0015205054603153205,0.002028038063055458,0.0011227615616875705
Incidence,World Bank Upper Middle Income,Both,<20 years,Anxiety disorders,Percent,1996,0.001248223309460872,0.0016709486942916235,0.0009191273700497462
Incidence,World Bank Upper Middle Income,Male,<20 years,Anxiety disorders,Rate,1996,519.181032475652,685.4369977503795,390.81180693912205
Incidence,World Bank Upper Middle Income,Female,<20 years,Anxiety disorders,Rate,1996,794.7135680315147,1043.6671739546327,602.6582942190859
Incidence,World Bank Upper Middle Income,Both,<20 years,Anxiety disorders,Rate,1996,652.6448519264895,859.3143672077883,493.6684238329817
Incidence,World Bank Upper Middle Income,Male,<20 years,Anxiety disorders,Number,1997,2272674.4510515477,2997200.6205199803,1713356.6703304104
Incidence,World Bank Upper Middle Income,Female,<20 years,Anxiety disorders,Number,1997,3269382.3130284506,4292093.374623816,2486372.3256586967
Incidence,World Bank Upper Middle Income,Both,<20 years,Anxiety disorders,Number,1997,5542056.764079998,7281653.454347491,4200596.660496173
Incidence,World Bank Upper Middle Income,Male,<20 years,Anxiety disorders,Percent,1997,0.0010180812253598726,0.001370403657568946,0.0007501336459292572
Incidence,World Bank Upper Middle Income,Female,<20 years,Anxiety disorders,Percent,1997,0.0015660114265498347,0.0020844359715971373,0.001153006278901934
Incidence,World Bank Upper Middle Income,Both,<20 years,Anxiety disorders,Percent,1997,0.0012828693830407992,0.0017156962623222775,0.0009445502289102887
Incidence,World Bank Upper Middle Income,Male,<20 years,Anxiety disorders,Rate,1997,531.4136522801494,700.8277527957863,400.62980662169105
